Date,State,TotalSamples,Negative,Positive
2020-08-27,Haryana,1051189.0,985217.0,59298.0
2020-08-28,Haryana,1076063.0,1008916.0,60596.0
2020-08-29,Haryana,1103832.0,1035131.0,61987.0
2020-08-30,Haryana,1130073.0,1060143.0,63282.0
2020-09-01,Haryana,1172778.0,1100351.0,66426.0
2020-09-02,Haryana,1195800.0,1121546.0,68218.0
2020-09-05,Haryana,1268518.0,1187623.0,74272.0
2020-09-06,Haryana,1294598.0,1211295.0,76549.0
2020-04-10,Himachal Pradesh,900.0,870.0,30.0
2020-04-11,Himachal Pradesh,900.0,870.0,30.0
2020-04-12,Himachal Pradesh,1113.0,944.0,32.0
2020-04-13,Himachal Pradesh,1210.0,1109.0,32.0
2020-04-14,Himachal Pradesh,1311.0,1232.0,32.0
2020-04-15,Himachal Pradesh,1426.0,1391.0,35.0
2020-04-16,Himachal Pradesh,1604.0,1559.0,35.0
2020-04-17,Himachal Pradesh,1992.0,1740.0,36.0
2020-04-18,Himachal Pradesh,2207.0,2091.0,39.0
2020-04-19,Himachal Pradesh,2553.0,2337.0,39.0
2020-04-20,Himachal Pradesh,2892.0,2714.0,39.0
2020-04-21,Himachal Pradesh,3341.0,2933.0,39.0
2020-04-22,Himachal Pradesh,3700.0,3510.0,39.0
2020-04-23,Himachal Pradesh,4020.0,3943.0,40.0
2020-04-24,Himachal Pradesh,4328.0,4160.0,40.0
2020-04-25,Himachal Pradesh,4623.0,4363.0,40.0
2020-04-26,Himachal Pradesh,4901.0,4794.0,40.0
2020-04-27,Himachal Pradesh,5106.0,5022.0,40.0
2020-04-28,Himachal Pradesh,5391.0,5344.0,40.0
2020-04-29,Himachal Pradesh,5772.0,5726.0,40.0
2020-04-30,Himachal Pradesh,6133.0,6091.0,40.0
2020-05-01,Himachal Pradesh,6472.0,6432.0,40.0
2020-05-02,Himachal Pradesh,6836.0,6791.0,40.0
2020-05-03,Himachal Pradesh,7185.0,7133.0,40.0
2020-05-04,Himachal Pradesh,7430.0,7320.0,41.0
2020-05-05,Himachal Pradesh,7893.0,7800.0,42.0
2020-05-06,Himachal Pradesh,8491.0,8055.0,43.0
2020-05-07,Himachal Pradesh,9005.0,8833.0,46.0
2020-05-08,Himachal Pradesh,9522.0,9434.0,50.0
2020-05-09,Himachal Pradesh,10208.0,10047.0,52.0
2020-05-10,Himachal Pradesh,10791.0,10343.0,55.0
2020-05-11,Himachal Pradesh,11267.0,11016.0,59.0
2020-05-12,Himachal Pradesh,12224.0,11846.0,66.0
2020-05-13,Himachal Pradesh,13190.0,12867.0,67.0
2020-05-14,Himachal Pradesh,14256.0,13307.0,70.0
2020-05-15,Himachal Pradesh,15557.0,15076.0,76.0
2020-05-16,Himachal Pradesh,16534.0,16079.0,78.0
2020-05-17,Himachal Pradesh,17417.0,17049.0,80.0
2020-05-18,Himachal Pradesh,18224.0,17946.0,90.0
2020-05-19,Himachal Pradesh,19645.0,18994.0,92.0
2020-05-20,Himachal Pradesh,21147.0,20449.0,110.0
2020-05-21,Himachal Pradesh,22641.0,21812.0,152.0
2020-05-22,Himachal Pradesh,24246.0,23307.0,168.0
2020-05-23,Himachal Pradesh,25905.0,24625.0,185.0
2020-05-24,Himachal Pradesh,27288.0,26524.0,203.0
2020-05-25,Himachal Pradesh,28346.0,27596.0,223.0
2020-05-26,Himachal Pradesh,29379.0,28989.0,247.0
2020-05-27,Himachal Pradesh,30852.0,30019.0,273.0
2020-05-28,Himachal Pradesh,32449.0,31655.0,281.0
2020-05-29,Himachal Pradesh,33979.0,33486.0,295.0
2020-05-30,Himachal Pradesh,35668.0,34933.0,313.0
2020-05-31,Himachal Pradesh,37168.0,36618.0,331.0
2020-06-01,Himachal Pradesh,37897.0,37233.0,340.0
2020-06-02,Himachal Pradesh,39620.0,38993.0,345.0
2020-06-03,Himachal Pradesh,41351.0,40621.0,359.0
2020-06-04,Himachal Pradesh,42703.0,42081.0,383.0
2020-06-05,Himachal Pradesh,43688.0,43149.0,393.0
2020-06-06,Himachal Pradesh,44509.0,43942.0,400.0
2020-06-07,Himachal Pradesh,45888.0,45254.0,411.0
2020-06-08,Himachal Pradesh,46416.0,45956.0,421.0
2020-06-09,Himachal Pradesh,47655.0,46541.0,437.0
2020-06-10,Himachal Pradesh,48922.0,48123.0,451.0
2020-06-11,Himachal Pradesh,50222.0,49465.0,470.0
2020-06-12,Himachal Pradesh,51420.0,50793.0,486.0
2020-06-13,Himachal Pradesh,52737.0,51106.0,493.0
2020-06-14,Himachal Pradesh,53946.0,53301.0,518.0
2020-06-15,Himachal Pradesh,54484.0,53923.0,556.0
2020-06-16,Himachal Pradesh,56106.0,55333.0,560.0
2020-06-17,Himachal Pradesh,57479.0,56861.0,585.0
2020-06-18,Himachal Pradesh,59214.0,58063.0,595.0
2020-06-19,Himachal Pradesh,60814.0,59675.0,627.0
2020-06-20,Himachal Pradesh,62580.0,61662.0,656.0
2020-06-21,Himachal Pradesh,64338.0,62882.0,673.0
2020-06-22,Himachal Pradesh,65189.0,64324.0,727.0
2020-06-23,Himachal Pradesh,67020.0,65803.0,775.0
2020-06-24,Himachal Pradesh,68899.0,67420.0,806.0
2020-06-25,Himachal Pradesh,71078.0,69917.0,839.0
2020-06-26,Himachal Pradesh,72688.0,71426.0,864.0
2020-06-27,Himachal Pradesh,74764.0,73722.0,894.0
2020-06-28,Himachal Pradesh,76556.0,75285.0,916.0
2020-06-29,Himachal Pradesh,77384.0,76413.0,942.0
2020-06-30,Himachal Pradesh,79499.0,78335.0,953.0
2020-07-01,Himachal Pradesh,81516.0,80387.0,979.0
2020-07-02,Himachal Pradesh,83553.0,82435.0,1014.0
2020-07-03,Himachal Pradesh,85116.0,83959.0,1033.0
2020-07-04,Himachal Pradesh,87019.0,85953.0,1046.0
2020-07-05,Himachal Pradesh,88459.0,87369.0,1063.0
2020-07-06,Himachal Pradesh,89305.0,88223.0,1077.0
2020-07-07,Himachal Pradesh,91175.0,89803.0,1083.0
2020-07-08,Himachal Pradesh,93018.0,91736.0,1101.0
2020-07-09,Himachal Pradesh,94720.0,93132.0,1140.0
2020-07-10,Himachal Pradesh,96268.0,95037.0,1171.0
2020-07-11,Himachal Pradesh,98367.0,97104.0,1182.0
2020-07-12,Himachal Pradesh,100315.0,98802.0,1213.0
2020-07-13,Himachal Pradesh,101200.0,99695.0,1243.0
2020-07-14,Himachal Pradesh,103521.0,101677.0,1309.0
2020-07-15,Himachal Pradesh,105734.0,103730.0,1341.0
2020-07-16,Himachal Pradesh,108157.0,106280.0,1377.0
2020-07-17,Himachal Pradesh,110585.0,108954.0,1417.0
2020-07-18,Himachal Pradesh,113129.0,111393.0,1457.0
2020-07-19,Himachal Pradesh,115298.0,113621.0,1521.0
2020-07-20,Himachal Pradesh,116795.0,115063.0,1631.0
2020-07-21,Himachal Pradesh,119220.0,116963.0,1664.0
2020-07-22,Himachal Pradesh,121688.0,119350.0,1725.0
2020-07-23,Himachal Pradesh,124683.0,121543.0,1834.0
2020-07-24,Himachal Pradesh,127555.0,124568.0,1954.0
2020-07-25,Himachal Pradesh,130253.0,127436.0,2049.0
2020-07-26,Himachal Pradesh,132703.0,129501.0,2176.0
2020-07-27,Himachal Pradesh,134606.0,131862.0,2270.0
2020-07-28,Himachal Pradesh,137251.0,134209.0,2330.0
2020-07-29,Himachal Pradesh,139955.0,136536.0,2403.0
2020-07-30,Himachal Pradesh,142618.0,138881.0,2506.0
2020-07-31,Himachal Pradesh,145154.0,141682.0,2564.0
2020-08-01,Himachal Pradesh,147997.0,144814.0,2634.0
2020-08-02,Himachal Pradesh,150186.0,146514.0,2703.0
2020-08-03,Himachal Pradesh,151574.0,148206.0,2818.0
2020-08-04,Himachal Pradesh,152958.0,149644.0,2879.0
2020-08-05,Himachal Pradesh,156104.0,151154.0,2916.0
2020-08-06,Himachal Pradesh,158537.0,154295.0,3047.0
2020-08-07,Himachal Pradesh,161232.0,156956.0,3150.0
2020-08-08,Himachal Pradesh,163395.0,159325.0,3264.0
2020-08-09,Himachal Pradesh,165496.0,161538.0,3371.0
2020-08-10,Himachal Pradesh,166469.0,162567.0,3463.0
2020-08-11,Himachal Pradesh,168843.0,164436.0,3497.0
2020-08-12,Himachal Pradesh,171538.0,166391.0,3636.0
2020-08-13,Himachal Pradesh,172985.0,168454.0,3816.0
2020-08-14,Himachal Pradesh,175666.0,170882.0,3874.0
2020-08-15,Himachal Pradesh,178075.0,173077.0,3993.0
2020-04-05,Jammu and Kashmir,1551.0,1429.0,106.0
2020-04-10,Jammu and Kashmir,2961.0,2754.0,207.0
2020-04-11,Jammu and Kashmir,3206.0,2982.0,224.0
2020-04-12,Jammu and Kashmir,3600.0,3355.0,245.0
2020-04-13,Jammu and Kashmir,4065.0,3795.0,270.0
2020-04-14,Jammu and Kashmir,4619.0,4341.0,278.0
2020-04-15,Jammu and Kashmir,5171.0,4871.0,300.0
2020-04-16,Jammu and Kashmir,5680.0,5366.0,314.0
2020-04-17,Jammu and Kashmir,6438.0,6110.0,328.0
2020-04-18,Jammu and Kashmir,6937.0,6596.0,341.0
2020-04-19,Jammu and Kashmir,7895.0,7545.0,350.0
2020-04-20,Jammu and Kashmir,8612.0,8244.0,368.0
2020-04-21,Jammu and Kashmir,9220.0,8840.0,380.0
2020-04-22,Jammu and Kashmir,10039.0,9632.0,407.0
2020-04-23,Jammu and Kashmir,10977.0,10550.0,427.0
2020-04-24,Jammu and Kashmir,11764.0,11310.0,454.0
2020-04-25,Jammu and Kashmir,12835.0,12341.0,494.0
2020-04-26,Jammu and Kashmir,13959.0,13436.0,523.0
2020-04-27,Jammu and Kashmir,14988.0,14442.0,546.0
2020-04-28,Jammu and Kashmir,16619.0,16054.0,565.0
2020-04-29,Jammu and Kashmir,18450.0,17869.0,581.0
2020-04-30,Jammu and Kashmir,19746.0,19132.0,614.0
2020-05-01,Jammu and Kashmir,21695.0,21056.0,639.0
2020-05-02,Jammu and Kashmir,23406.0,22794.0,666.0
2020-05-03,Jammu and Kashmir,26038.0,25337.0,701.0
2020-05-04,Jammu and Kashmir,28199.0,27473.0,726.0
2020-05-05,Jammu and Kashmir,31312.0,30571.0,741.0
2020-05-06,Jammu and Kashmir,34277.0,33502.0,775.0
2020-05-07,Jammu and Kashmir,37706.0,36913.0,793.0
2020-05-08,Jammu and Kashmir,42427.0,41604.0,823.0
2020-05-09,Jammu and Kashmir,44753.0,43917.0,836.0
2020-05-10,Jammu and Kashmir,47080.0,46291.0,861.0
2020-05-11,Jammu and Kashmir,51334.0,50455.0,879.0
2020-05-12,Jammu and Kashmir,53726.0,52792.0,934.0
2020-05-13,Jammu and Kashmir,57111.0,56140.0,971.0
2020-05-14,Jammu and Kashmir,63515.0,62532.0,983.0
2020-05-15,Jammu and Kashmir,70306.0,69293.0,1013.0
2020-05-16,Jammu and Kashmir,76191.0,75070.0,1121.0
2020-05-17,Jammu and Kashmir,80934.0,79751.0,1183.0
2020-05-18,Jammu and Kashmir,88601.0,87312.0,1289.0
2020-05-19,Jammu and Kashmir,96826.0,95509.0,1317.0
2020-05-20,Jammu and Kashmir,101950.0,100560.0,1390.0
2020-05-21,Jammu and Kashmir,107108.0,105659.0,1449.0
2020-05-22,Jammu and Kashmir,114859.0,113370.0,1489.0
2020-05-23,Jammu and Kashmir,124074.0,122505.0,1569.0
2020-05-24,Jammu and Kashmir,130433.0,128812.0,1621.0
2020-05-25,Jammu and Kashmir,134188.0,132520.0,1668.0
2020-05-26,Jammu and Kashmir,140962.0,139203.0,1759.0
2020-05-27,Jammu and Kashmir,145162.0,143241.0,1921.0
2020-05-28,Jammu and Kashmir,153522.0,151486.0,2036.0
2020-05-29,Jammu and Kashmir,158729.0,156565.0,2164.0
2020-05-30,Jammu and Kashmir,164581.0,162240.0,2341.0
2020-05-31,Jammu and Kashmir,171045.0,168599.0,2446.0
2020-06-01,Jammu and Kashmir,176309.0,173708.0,2601.0
2020-06-02,Jammu and Kashmir,183067.0,180349.0,2718.0
2020-06-03,Jammu and Kashmir,189364.0,186507.0,2857.0
2020-06-04,Jammu and Kashmir,195677.0,192535.0,3142.0
2020-06-05,Jammu and Kashmir,202257.0,198933.0,3324.0
2020-06-06,Jammu and Kashmir,211880.0,208413.0,3467.0
2020-06-07,Jammu and Kashmir,218481.0,214394.0,4087.0
2020-06-08,Jammu and Kashmir,227906.0,223621.0,4285.0
2020-06-09,Jammu and Kashmir,235816.0,231470.0,4346.0
2020-06-10,Jammu and Kashmir,241891.0,237384.0,4507.0
2020-06-11,Jammu and Kashmir,247267.0,242693.0,4574.0
2020-06-12,Jammu and Kashmir,254059.0,249329.0,4730.0
2020-06-13,Jammu and Kashmir,260098.0,255220.0,4878.0
2020-06-14,Jammu and Kashmir,266163.0,261122.0,5041.0
2020-06-15,Jammu and Kashmir,271416.0,266196.0,5220.0
2020-06-16,Jammu and Kashmir,276174.0,270876.0,5298.0
2020-06-17,Jammu and Kashmir,282268.0,276862.0,5406.0
2020-06-18,Jammu and Kashmir,289027.0,283472.0,5555.0
2020-06-19,Jammu and Kashmir,295202.0,289522.0,5680.0
2020-06-20,Jammu and Kashmir,301209.0,295375.0,5834.0
2020-06-21,Jammu and Kashmir,307638.0,301682.0,5956.0
2020-06-22,Jammu and Kashmir,313687.0,307599.0,6088.0
2020-06-23,Jammu and Kashmir,319664.0,313428.0,6236.0
2020-06-24,Jammu and Kashmir,326430.0,320008.0,6422.0
2020-06-25,Jammu and Kashmir,332445.0,325896.0,6549.0
2020-06-26,Jammu and Kashmir,338903.0,332141.0,6762.0
2020-06-27,Jammu and Kashmir,345426.0,338460.0,6966.0
2020-06-28,Jammu and Kashmir,351865.0,344772.0,7093.0
2020-06-29,Jammu and Kashmir,358530.0,351293.0,7237.0
2020-06-30,Jammu and Kashmir,365058.0,357561.0,7497.0
2020-07-01,Jammu and Kashmir,371486.0,363791.0,7695.0
2020-07-02,Jammu and Kashmir,377961.0,370112.0,7849.0
2020-07-03,Jammu and Kashmir,385501.0,377482.0,8019.0
2020-07-04,Jammu and Kashmir,392919.0,384673.0,8246.0
2020-07-05,Jammu and Kashmir,399385.0,390956.0,8429.0
2020-07-06,Jammu and Kashmir,406212.0,397537.0,8675.0
2020-07-07,Jammu and Kashmir,413358.0,404427.0,8931.0
2020-07-08,Jammu and Kashmir,421571.0,412310.0,9261.0
2020-07-09,Jammu and Kashmir,429787.0,420286.0,9501.0
2020-07-10,Jammu and Kashmir,437928.0,428040.0,9888.0
2020-07-11,Jammu and Kashmir,445169.0,435013.0,10156.0
2020-07-12,Jammu and Kashmir,452455.0,441942.0,10513.0
2020-07-13,Jammu and Kashmir,459703.0,448876.0,10827.0
2020-07-14,Jammu and Kashmir,466333.0,455160.0,11173.0
2020-07-15,Jammu and Kashmir,474149.0,462483.0,11666.0
2020-07-16,Jammu and Kashmir,481452.0,469296.0,12156.0
2020-07-17,Jammu and Kashmir,489382.0,476625.0,12757.0
2020-07-18,Jammu and Kashmir,498007.0,484809.0,13198.0
2020-07-19,Jammu and Kashmir,507678.0,493779.0,13899.0
2020-07-20,Jammu and Kashmir,518029.0,503379.0,14650.0
2020-07-21,Jammu and Kashmir,528946.0,513688.0,15258.0
2020-07-22,Jammu and Kashmir,537891.0,522180.0,15711.0
2020-07-23,Jammu and Kashmir,548877.0,532448.0,16429.0
2020-07-24,Jammu and Kashmir,559399.0,542617.0,16782.0
2020-07-25,Jammu and Kashmir,570508.0,553203.0,17305.0
2020-07-26,Jammu and Kashmir,581707.0,563787.0,17920.0
2020-07-27,Jammu and Kashmir,592482.0,574092.0,18390.0
2020-07-28,Jammu and Kashmir,603728.0,584849.0,18879.0
2020-07-29,Jammu and Kashmir,615380.0,595961.0,19419.0
2020-07-30,Jammu and Kashmir,627387.0,607518.0,19869.0
2020-07-31,Jammu and Kashmir,637515.0,617156.0,20359.0
2020-08-01,Jammu and Kashmir,647271.0,626299.0,20972.0
2020-08-02,Jammu and Kashmir,654117.0,632701.0,21416.0
2020-08-03,Jammu and Kashmir,662941.0,640935.0,22006.0
2020-08-04,Jammu and Kashmir,671413.0,649017.0,22396.0
2020-08-05,Jammu and Kashmir,679415.0,656460.0,22955.0
2020-08-06,Jammu and Kashmir,686808.0,663354.0,23454.0
2020-08-07,Jammu and Kashmir,695620.0,671693.0,23927.0
2020-08-08,Jammu and Kashmir,706780.0,682390.0,24390.0
2020-08-09,Jammu and Kashmir,717110.0,692213.0,24897.0
2020-08-10,Jammu and Kashmir,725542.0,700175.0,25367.0
2020-08-12,Jammu and Kashmir,750847.0,724434.0,26413.0
2020-08-13,Jammu and Kashmir,763211.0,736262.0,26949.0
2020-08-14,Jammu and Kashmir,775333.0,747844.0,27489.0
2020-08-15,Jammu and Kashmir,785475.0,757454.0,28021.0
2020-08-21,Jammu and Kashmir,844641.0,813270.0,31371.0
2020-04-10,Jharkhand,1340.0,1326.0,14.0
2020-04-11,Jharkhand,1546.0,1529.0,17.0
2020-04-12,Jharkhand,1683.0,1666.0,17.0
2020-04-13,Jharkhand,1982.0,1963.0,19.0
2020-04-14,Jharkhand,2334.0,2307.0,27.0
2020-04-17,Jharkhand,3143.0,3111.0,32.0
2020-04-18,Jharkhand,3431.0,3398.0,33.0
2020-04-19,Jharkhand,3646.0,3608.0,38.0
2020-04-20,Jharkhand,4235.0,4190.0,45.0
2020-04-22,Jharkhand,5176.0,5127.0,49.0
2020-04-23,Jharkhand,5380.0,5327.0,53.0
2020-04-24,Jharkhand,6162.0,6105.0,57.0
2020-04-25,Jharkhand,6970.0,6903.0,67.0
2020-04-26,Jharkhand,7806.0,7724.0,82.0
2020-04-27,Jharkhand,8757.0,8654.0,103.0
2020-04-28,Jharkhand,9408.0,9303.0,105.0
2020-04-29,Jharkhand,10268.0,10161.0,107.0
2020-04-30,Jharkhand,10987.0,10878.0,109.0
2020-05-01,Jharkhand,11771.0,11658.0,113.0
2020-05-02,Jharkhand,12393.0,12278.0,115.0
2020-05-03,Jharkhand,13055.0,12940.0,115.0
2020-05-04,Jharkhand,13832.0,13717.0,115.0
2020-05-05,Jharkhand,15064.0,14939.0,125.0
2020-05-06,Jharkhand,15908.0,15799.0,127.0
2020-05-07,Jharkhand,17101.0,16969.0,132.0
2020-05-08,Jharkhand,17219.0,17087.0,132.0
2020-05-09,Jharkhand,18632.0,18478.0,154.0
2020-05-10,Jharkhand,20832.0,20675.0,157.0
2020-05-11,Jharkhand,21201.0,21041.0,160.0
2020-05-12,Jharkhand,22815.0,22651.0,164.0
2020-05-13,Jharkhand,25769.0,25592.0,177.0
2020-05-14,Jharkhand,27789.0,27592.0,197.0
2020-05-15,Jharkhand,29236.0,29025.0,211.0
2020-05-16,Jharkhand,31025.0,30808.0,217.0
2020-05-17,Jharkhand,33220.0,32997.0,223.0
2020-05-18,Jharkhand,35359.0,35131.0,228.0
2020-05-19,Jharkhand,37589.0,37341.0,248.0
2020-05-20,Jharkhand,39402.0,39121.0,281.0
2020-05-21,Jharkhand,41936.0,41633.0,303.0
2020-05-22,Jharkhand,43988.0,43665.0,323.0
2020-05-23,Jharkhand,45785.0,45435.0,350.0
2020-05-24,Jharkhand,48641.0,48271.0,370.0
2020-05-25,Jharkhand,50709.0,50304.0,405.0
2020-05-26,Jharkhand,53309.0,52883.0,426.0
2020-05-27,Jharkhand,55427.0,54969.0,458.0
2020-05-28,Jharkhand,57250.0,56781.0,469.0
2020-05-29,Jharkhand,59452.0,58931.0,521.0
2020-05-30,Jharkhand,62916.0,62353.0,563.0
2020-05-31,Jharkhand,65886.0,65256.0,610.0
2020-06-01,Jharkhand,69187.0,68526.0,661.0
2020-06-02,Jharkhand,71296.0,70584.0,712.0
2020-06-03,Jharkhand,74499.0,73735.0,764.0
2020-06-04,Jharkhand,77641.0,76814.0,827.0
2020-06-05,Jharkhand,80097.0,79175.0,922.0
2020-06-06,Jharkhand,84444.0,83416.0,1028.0
2020-06-07,Jharkhand,87721.0,86618.0,1103.0
2020-06-08,Jharkhand,92325.0,91035.0,1290.0
2020-06-09,Jharkhand,95099.0,93683.0,1416.0
2020-06-10,Jharkhand,95500.0,94077.0,1423.0
2020-06-11,Jharkhand,99931.0,98332.0,1599.0
2020-06-12,Jharkhand,102092.0,100436.0,1656.0
2020-06-13,Jharkhand,103905.0,102194.0,1711.0
2020-06-14,Jharkhand,106104.0,104343.0,1761.0
2020-06-15,Jharkhand,108576.0,106783.0,1793.0
2020-06-16,Jharkhand,110813.0,108974.0,1839.0
2020-06-17,Jharkhand,113004.0,111109.0,1895.0
2020-06-18,Jharkhand,115186.0,113267.0,1919.0
2020-06-19,Jharkhand,117569.0,115608.0,1961.0
2020-06-20,Jharkhand,120892.0,117722.0,2024.0
2020-06-21,Jharkhand,121770.0,119681.0,2089.0
2020-06-22,Jharkhand,124008.0,121868.0,2140.0
2020-06-23,Jharkhand,126007.0,123814.0,2193.0
2020-06-24,Jharkhand,128214.0,125995.0,2219.0
2020-06-25,Jharkhand,131169.0,128908.0,2261.0
2020-06-26,Jharkhand,133082.0,130788.0,2294.0
2020-06-27,Jharkhand,135276.0,132937.0,2339.0
2020-06-28,Jharkhand,137438.0,135074.0,2364.0
2020-06-29,Jharkhand,139907.0,137481.0,2426.0
2020-06-30,Jharkhand,142641.0,140151.0,2490.0
2020-07-01,Jharkhand,145692.0,143167.0,2525.0
2020-07-02,Jharkhand,148738.0,146153.0,2585.0
2020-07-03,Jharkhand,151699.0,149002.0,2697.0
2020-07-04,Jharkhand,154618.0,151879.0,2739.0
2020-07-05,Jharkhand,156778.0,153971.0,2807.0
2020-07-06,Jharkhand,159176.0,156322.0,2854.0
2020-07-07,Jharkhand,161564.0,158546.0,3018.0
2020-07-08,Jharkhand,164504.0,161370.0,3134.0
2020-07-09,Jharkhand,167650.0,164382.0,3268.0
2020-07-10,Jharkhand,172032.0,168514.0,3518.0
2020-07-11,Jharkhand,176858.0,173195.0,3663.0
2020-07-12,Jharkhand,180439.0,176679.0,3760.0
2020-07-13,Jharkhand,184656.0,180693.0,3963.0
2020-07-14,Jharkhand,189851.0,185626.0,4225.0
2020-07-15,Jharkhand,196070.0,191508.0,4562.0
2020-07-16,Jharkhand,203279.0,198496.0,4783.0
2020-07-17,Jharkhand,208492.0,203396.0,5096.0
2020-07-18,Jharkhand,212299.0,206914.0,5385.0
2020-07-19,Jharkhand,215661.0,210109.0,5552.0
2020-07-20,Jharkhand,222781.0,217004.0,5777.0
2020-07-21,Jharkhand,230535.0,224340.0,6195.0
2020-07-22,Jharkhand,236438.0,229756.0,6682.0
2020-07-23,Jharkhand,243276.0,236110.0,7166.0
2020-07-24,Jharkhand,248928.0,241364.0,7564.0
2020-07-25,Jharkhand,253411.0,245570.0,7841.0
2020-07-26,Jharkhand,259096.0,250747.0,8349.0
2020-07-27,Jharkhand,264449.0,255646.0,8803.0
2020-07-28,Jharkhand,272713.0,263150.0,9563.0
2020-07-29,Jharkhand,277984.0,268090.0,9894.0
2020-07-30,Jharkhand,286178.0,275779.0,10399.0
2020-07-31,Jharkhand,294476.0,283162.0,11314.0
2020-08-01,Jharkhand,307363.0,295259.0,12104.0
2020-08-02,Jharkhand,316332.0,303773.0,12559.0
2020-08-03,Jharkhand,339560.0,326060.0,13500.0
2020-08-04,Jharkhand,345907.0,331837.0,14070.0
2020-08-05,Jharkhand,351197.0,336149.0,15048.0
2020-08-06,Jharkhand,358208.0,342452.0,15756.0
2020-08-07,Jharkhand,367757.0,351275.0,16482.0
2020-08-08,Jharkhand,374813.0,357345.0,17468.0
2020-08-09,Jharkhand,380330.0,362174.0,18156.0
2020-08-10,Jharkhand,387184.0,368398.0,18786.0
2020-08-11,Jharkhand,394315.0,374846.0,19469.0
2020-08-12,Jharkhand,402072.0,381815.0,20257.0
2020-08-13,Jharkhand,411027.0,390077.0,20950.0
2020-08-14,Jharkhand,442286.0,420161.0,22125.0
2020-08-15,Jharkhand,448188.0,425516.0,22672.0
2020-08-16,Jharkhand,455715.0,432491.0,23224.0
2020-09-25,Jharkhand,1990078.0,1912369.0,77709.0
2020-09-26,Jharkhand,2029744.0,1950809.0,78935.0
2020-09-27,Jharkhand,2059696.0,1979787.0,79909.0
2020-09-28,Jharkhand,2153151.0,2071734.0,81417.0
2020-09-29,Jharkhand,2213350.0,2130810.0,82540.0
2020-09-30,Jharkhand,2250439.0,2166788.0,83651.0
2020-10-02,Jharkhand,2320493.0,2235093.0,85400.0
2020-10-03,Jharkhand,2363412.0,2277135.0,86277.0
2020-10-04,Jharkhand,2394406.0,2307196.0,87210.0
2020-10-05,Jharkhand,2418178.0,2330152.0,88026.0
2020-10-06,Jharkhand,2465841.0,2376968.0,88873.0
2020-10-07,Jharkhand,2496645.0,2406943.0,89702.0
2020-10-08,Jharkhand,2538755.0,2448269.0,90486.0
2020-10-09,Jharkhand,2576536.0,2485282.0,91254.0
2020-10-10,Jharkhand,2615470.0,2523519.0,91951.0
2020-10-12,Jharkhand,2674672.0,2581637.0,93035.0
2020-10-13,Jharkhand,2712374.0,2618638.0,93736.0
2020-10-14,Jharkhand,2742044.0,2647675.0,94369.0
2020-10-15,Jharkhand,2767553.0,2672601.0,94952.0
2020-10-16,Jharkhand,2802066.0,2706641.0,95425.0
2020-10-17,Jharkhand,2827248.0,2731281.0,95967.0
2020-10-18,Jharkhand,2848662.0,2752310.0,96352.0
2020-10-19,Jharkhand,2882567.0,2785725.0,96842.0
2020-10-20,Jharkhand,2913412.0,2815998.0,97414.0
2020-10-21,Jharkhand,2988023.0,2877145.0,98061.0
2020-10-22,Jharkhand,3019158.0,2920548.0,98610.0
2020-10-23,Jharkhand,3058954.0,2959909.0,99045.0
2020-10-24,Jharkhand,3087671.0,2988243.0,99428.0
2020-10-25,Jharkhand,3109483.0,3009797.0,99686.0
2020-10-26,Jharkhand,3126794.0,3015071.0,99906.0
2020-10-27,Jharkhand,3152647.0,3052423.0,100224.0
2020-10-28,Jharkhand,3193717.0,3093148.0,100569.0
2020-10-29,Jharkhand,3233520.0,3132556.0,100964.0
2020-10-30,Jharkhand,3274987.0,3173700.0,101287.0
2020-10-31,Jharkhand,3362394.0,3260633.0,101761.0
2020-11-01,Jharkhand,3402867.0,3291685.0,102087.0
2020-11-02,Jharkhand,3431063.0,3328573.0,102490.0
2020-11-03,Jharkhand,3461834.0,3358947.0,102887.0
2020-11-04,Jharkhand,3503516.0,3400328.0,103188.0
2020-11-05,Jharkhand,3540776.0,3437233.0,103543.0
2020-11-06,Jharkhand,3576191.0,3472292.0,103899.0
2020-11-07,Jharkhand,3607753.0,3503514.0,104239.0
2020-11-08,Jharkhand,3632362.0,3527920.0,104442.0
2020-11-09,Jharkhand,3656926.0,3552238.0,104688.0
2020-11-10,Jharkhand,3687269.0,3582329.0,104940.0
2020-11-11,Jharkhand,3714582.0,3609358.0,105224.0
2020-11-12,Jharkhand,3738656.0,3633163.0,105493.0
2020-11-13,Jharkhand,3764342.0,3658561.0,105781.0
2020-11-14,Jharkhand,3777488.0,3671553.0,105935.0
2020-11-15,Jharkhand,3790900.0,3684836.0,106064.0
2020-11-16,Jharkhand,3807997.0,3701767.0,106230.0
2020-11-17,Jharkhand,3826168.0,3719677.0,106491.0
2020-11-18,Jharkhand,3846092.0,3739350.0,106742.0
2020-11-19,Jharkhand,3866465.0,3759493.0,106972.0
2020-11-20,Jharkhand,3881733.0,3774576.0,107157.0
2020-11-21,Jharkhand,3895808.0,3788476.0,107332.0
2020-11-22,Jharkhand,3908002.0,3800533.0,107469.0
2020-11-24,Jharkhand,3946256.0,3838335.0,107921.0
2020-11-25,Jharkhand,3965685.0,3857527.0,108158.0
2020-11-26,Jharkhand,3984496.0,3871608.0,108388.0
2020-11-27,Jharkhand,4004056.0,3895479.0,108577.0
